,date,total_rides,month,dayofweek,year,unique_stations_364d,ebike_proportion_364d,temp_min_c,rain_sum_mm,snowfall_sum_cm
404,2021-02-10,1238,2,2,2021,707.0,0.1973324572636679,-14.1,0.0,0.0
405,2021-02-11,1352,2,3,2021,707.0,0.19774564673717426,-13.6,0.3,0.56
406,2021-02-12,1827,2,4,2021,707.0,0.19810563613192608,-12.5,0.0,0.0
407,2021-02-13,720,2,5,2021,707.0,0.19833445022438678,-17.5,0.7,1.47
408,2021-02-14,477,2,6,2021,707.0,0.19849424782482733,-20.1,0.4,0.84
409,2021-02-15,337,2,0,2021,707.0,0.19860939538881167,-17.0,2.6,4.76
410,2021-02-16,274,2,1,2021,707.0,0.1987960105074902,-11.5,1.2,2.17
411,2021-02-17,612,2,2,2021,707.0,0.19903791037730548,-12.0,0.0,0.0
412,2021-02-18,785,2,3,2021,707.0,0.19944485763453965,-8.2,0.1,0.21
413,2021-02-19,976,2,4,2021,707.0,0.19980649245978144,-12.3,0.0,0.0
414,2021-02-20,1115,2,5,2021,707.0,0.20014037600608447,-12.7,0.0,0.0
415,2021-02-21,894,2,6,2021,707.0,0.20050048285597635,-8.0,2.5,0.0
416,2021-02-22,1501,2,0,2021,707.0,0.20085440117268089,-3.2,0.0,0.0
417,2021-02-23,2828,2,1,2021,707.0,0.20133581231595404,2.3,0.0,0.0
418,2021-02-24,3141,2,2,2021,707.0,0.20180888782447676,-0.5,0.0,0.0
419,2021-02-25,3180,2,3,2021,707.0,0.20218733278716772,-2.9,0.0,0.0
420,2021-02-26,3927,2,4,2021,707.0,0.20253803021561695,-1.0,0.0,0.0
421,2021-02-27,7277,2,5,2021,707.0,0.2030399986709398,1.7,0.0,0.0
422,2021-02-28,3406,2,6,2021,707.0,0.20348108306573737,1.5,0.4,0.0
423,2021-03-01,3458,3,0,2021,708.0,0.2038427400012842,-2.1,0.0,0.0
424,2021-03-02,4079,3,1,2021,708.0,0.20439010454141449,-5.7,0.0,0.0
425,2021-03-03,5713,3,2,2021,708.0,0.20504185924135465,0.7,0.0,0.0
426,2021-03-04,3986,3,3,2021,708.0,0.20561870409139701,-2.1,0.0,0.0
427,2021-03-05,5433,3,4,2021,708.0,0.206224951749109,-3.6,0.0,0.0
428,2021-03-06,6885,3,5,2021,708.0,0.20685591907271067,-2.5,0.0,0.0
429,2021-03-07,6470,3,6,2021,709.0,0.20732637562609332,-3.1,0.0,0.0
430,2021-03-08,8943,3,0,2021,708.0,0.2078520062098999,6.6,0.0,0.0
431,2021-03-09,10397,3,1,2021,708.0,0.2085360077984233,4.9,0.0,0.0
432,2021-03-10,7388,3,2,2021,708.0,0.2089276073619632,13.0,0.0,0.0
433,2021-03-11,7614,3,3,2021,708.0,0.2095226557186734,5.2,0.0,0.0
434,2021-03-12,7210,3,4,2021,708.0,0.21013892284982022,1.1,0.0,0.0
435,2021-03-13,12636,3,5,2021,708.0,0.21089283157093436,-0.7,0.0,0.0
436,2021-03-14,5343,3,6,2021,708.0,0.21149863271280786,1.3,0.0,0.0
437,2021-03-15,2209,3,0,2021,708.0,0.21179552898266316,-1.5,1.5,1.75
438,2021-03-16,4246,3,1,2021,708.0,0.2121542480931147,0.2,0.0,0.0
439,2021-03-17,3730,3,2,2021,708.0,0.2125454731772301,0.1,11.9,0.0
440,2021-03-18,3717,3,3,2021,708.0,0.21303257673230488,1.9,3.9,0.07
441,2021-03-19,6690,3,4,2021,708.0,0.213479126684336,-0.5,0.0,0.0
442,2021-03-20,12813,3,5,2021,708.0,0.2139916229502664,-1.5,0.0,0.0
443,2021-03-21,16318,3,6,2021,708.0,0.2144135097139736,3.0,0.0,0.0
444,2021-03-22,11151,3,0,2021,708.0,0.21478617690627133,7.0,0.0,0.0
445,2021-03-23,5332,3,1,2021,708.0,0.21510303272016204,8.0,1.8,0.0
446,2021-03-24,8261,3,2,2021,710.0,0.21559385411353094,8.7,0.0,0.0
447,2021-03-25,6114,3,3,2021,710.0,0.2160052203832236,2.7,7.6,0.0
448,2021-03-26,6282,3,4,2021,711.0,0.21660651558315058,1.3,1.5,0.0
449,2021-03-27,12831,3,5,2021,711.0,0.217190612772816,2.7,0.0,0.0
450,2021-03-28,7437,3,6,2021,711.0,0.21756940998288576,0.9,0.0,0.0
451,2021-03-29,9001,3,0,2021,711.0,0.2179639348639824,-0.2,0.0,0.0
452,2021-03-30,9897,3,1,2021,710.0,0.21846199672852679,7.6,0.0,0.0
453,2021-03-31,6530,3,2,2021,710.0,0.218935236346148,0.3,0.0,0.0
454,2021-04-01,5628,4,3,2021,710.0,0.21940518800719144,-3.0,0.0,0.0
455,2021-04-02,9304,4,4,2021,710.0,0.21998686673901277,-2.1,0.0,0.0
456,2021-04-03,19627,4,5,2021,710.0,0.2206474142392752,4.7,0.0,0.0
457,2021-04-04,17154,4,6,2021,712.0,0.22114378545074068,6.6,0.0,0.0
458,2021-04-05,11408,4,0,2021,712.0,0.2215323514236534,15.3,0.0,0.0
459,2021-04-06,17299,4,1,2021,712.0,0.2221281814334695,14.9,0.0,0.0
460,2021-04-07,15594,4,2,2021,712.0,0.22264700599736215,14.1,20.5,0.0
461,2021-04-08,5385,4,3,2021,712.0,0.22319636935368087,9.9,16.2,0.0
462,2021-04-09,12416,4,4,2021,712.0,0.2237329188973038,10.0,0.4,0.0
463,2021-04-10,5518,4,5,2021,712.0,0.22409695927771736,8.7,10.0,0.0
464,2021-04-11,10965,4,6,2021,712.0,0.22459866003951787,6.4,0.0,0.0
465,2021-04-12,11130,4,0,2021,713.0,0.2251874432730449,8.2,0.0,0.0
466,2021-04-13,10147,4,1,2021,713.0,0.2257833909210056,5.1,0.0,0.0
467,2021-04-14,8327,4,2,2021,713.0,0.22628147919575756,1.8,0.0,0.0
468,2021-04-15,8695,4,3,2021,713.0,0.22678972743851522,2.6,0.0,0.0
469,2021-04-16,11153,4,4,2021,713.0,0.22735937764581673,2.4,0.0,0.0
470,2021-04-17,14080,4,5,2021,713.0,0.22802355513884368,1.7,0.0,0.0
471,2021-04-18,13298,4,6,2021,714.0,0.2285945027494647,2.2,0.0,0.0
472,2021-04-19,6747,4,0,2021,714.0,0.2292089327471738,4.2,0.8,0.0
473,2021-04-20,6478,4,1,2021,714.0,0.2298099270965207,0.5,0.2,0.14
474,2021-04-21,6584,4,2,2021,714.0,0.23037544091018516,-0.2,0.0,0.0
475,2021-04-22,10818,4,3,2021,714.0,0.23101188288619381,-0.8,0.0,0.0
476,2021-04-23,13444,4,4,2021,714.0,0.2317238226451168,5.7,0.0,0.0
477,2021-04-24,15088,4,5,2021,714.0,0.23238171747144046,8.3,0.0,0.0
478,2021-04-25,8853,4,6,2021,714.0,0.23284405733575866,2.3,0.0,0.0
479,2021-04-26,14406,4,0,2021,714.0,0.23332319331515006,2.6,0.0,0.0
480,2021-04-27,18250,4,1,2021,714.0,0.23413995179745614,9.0,0.0,0.0
